

FLE105 İleri    Seviye İngilizce Yazılı Anlatım I,İngilizce B2 ve üstü seviye,FLE205 İleri Seviye İngilizce Yazılı Anlatım II,İngilizce B2 ve üstü seviye
FLE106 İleri    Seviye İngilizce Sözlü Anlatım I,İngilizce B2 ve üstü seviye,FLE206 İleri Seviye İngilizce Sözlü Anlatım II,İngilizce B2 ve üstü seviye
FLE107 TOEFL Hazırlık I,İngilizce B2 ve üstü seviye,FLE207 TOEFL Hazırlık II,İngilizce B2 ve üstü seviye
FLG101 Almanca A1.1,İngilizce B2 ve üstü seviye,FLG201 Almanca A1.2,İngilizce B2 ve üstü seviye
FLG102 Almanca A2.1,FLG 101-201,FLG202 Almanca A2.2,FLG 101-201
FLG103 Almanca B1.1,FLG 102-202,FLG203 Almanca B1.2,FLG 102-202
FLS101 İspanyolca A1-A2.1,İngilizce B2 ve üstü seviye,FLS201 İspanyolca A1-A2.2,İngilizce B2 ve üstü seviye
FLS102 İspanyolca B1.1,FLS 101-201,FLS202 İspanyolca B1.2,FLS 101-201
FLS103 İspanyolca B2.1,FLS 102-202,FLS203 İspanyolca B2.2,FLS 102-202
SEVİYE,A1,A2,B1,B2
"
ANLAMA
","
dinleme
","Benimle, ailemle ve yakın    çevremle ilgili tanıdık    sözcükleri ve çok temel kalıpları, yavaş ve    net konuşulduğunda anlayabilirim.","Beni doğrudan    ilgilendiren konularla ilişkili kalıpları ve çok sık kullanılan sözcükleri anlayabilirim.    (Örneğin; En temel kişisel ve ailevi bilgiler, alışveriş, yerel çevre,    meslek). Kısa, net,    basit ileti ve duyurulardaki    temel düşünceyi kavrayabilirim.","İş, okul, boş    zaman vb. ortamlarda sürekli    karşılaşılan bildik konulardaki net, standart    konuşmanın ana hatlarını anlayabilirim. Güncel olaylar ya da kişisel ilgi alanıma giren konularla    ilgili radyo ve televizyon programlarının    çoğunun ana    hatlarını yavaş ve net olduğunda anlayabilirim.","Güncel bir konu    olması koşuluyla uzun konuşma    ve sunumları anlayabilir, karmaşık tümcelerle yapılan tartışmaları takip edebilirim. Televizyon    haberlerini ve güncel    olaylara ilişkin programların çoğunu anlayabilirim.    Standart dilin kullanıldığı filmlerin çoğunu    anlayabilirim."
"
okuma
","Katalog, duyuru ya da afiş gibi    yazılı metinlerdeki bildik adları, sözcükleri ve çok basit tümceleri    anlayabilirim.","Kısa ve basit    metinleri okuyabilirim. İlanlar, kullanım    kılavuzları, mönüler ve zaman    çizelgeleri gibi basit günlük    metinlerdeki genel bilgileri    kavrayabilir ve kısa    kişisel mektupları anlayabilirim.","Meslekle ilgili ya da günlük dilde en sık kullanılan sözcükleri    içeren metinleri anlayabilirim. Kişisel    mektuplarda belirtilen olay, duygu ve dilekleri anlayabilirim.","Yazarların belirli    tutum ya da görüşü benimsedikleri,    güncel sorunlarla ilgili makaleleri ve    raporları okuyabilirim. Çağdaş    edebi düzyazıyı anlayabilirim. ."
"
KONUŞMA
","
diyalog
","Karşımdaki kişinin    söylediklerini daha yavaş bir konuşma hızında yinelemesi ve söylemek istediklerimi    oluşturmada bana yardımcı    olması koşuluyla, basit yoldan iletişim kurabilirim. O anki    gereksinime ya da    çok bildik konulara ilişkin alanlarda basit sorular sorabilir ve cevap verebilirim.",Bildik konular ve faaliyetler hakkında doğrudan    bilgi alışverişini gerektiren basit ve alışılmış işlerde    iletişim kurabilirim. Genellikle konuşmayı sürdürebilecek    kadar anlamasam da kısa sohbetlere    katılabilirim.,"Dilin konuşulduğu ülkede seyahat ederken    ortaya çıkabilecek bir çok durumla başa çıkabilirim. Bildik, ilgi alanıma    giren ya da günlük yaşamla ilgili (Örneğin; aile, hobi,    iş, yolculuk ve güncel olaylar gibi) konularda hazırlık yapmadan konuşmalara katılabilirim.","Öğrendiğim dili anadili    olarak konuşan kişilerle anlaşmayı    mümkün kılacak bir akıcılık    ve doğallıkla iletişim    kurabilirim. Bildik    konularlardaki tartışmalarda, kendi görüşlerimi açıklayıp destekleyerek    etkin bir rol oynayabilirim."
"
söz. ifade
",Yaşadığım yeri ve tanıdığım insanları betimlemek için basit kalıpları ve tümceleri kullanabilirim.,"Basit bir dille    ailemi ve diğer insanları, yaşam koşullarımı, eğitim geçmişimi ve son işimi betimlemek için bir dizi kalıp    ve tümceyi kullanabilirim.","Deneyimlerimi, hayallerimi, umutlarımı, isteklerimi ve olayları    betimlemek için çeşitli kalıpları yalın    bir yoldan birbirinebağlayabilirim.    Düşünce ve planlara ilişkin açıklamaları ve nedenleri kısaca sıralayabilirim. Bir öyküyü anlatabilirim,    bir kitap ya da filmin konusunu    aktarabilirim ve izlenimlerimi belirtebilirim.",İlgi    alanıma giren çeşitli konularda açık ve ayrıntılı bilgi    verebilirim. Çeşitli seçeneklerin olumlu ve olumsuz yanlarını ortaya    koyarak bir konu hakkında görüş bildirebilirim.
"
YAZMA
","
yazma
","Kısa ve basit tümcelerle kartpostal yazabilirim. Örneğin; Tatil    kartpostalıyla selam göndermek    gibi. Kişisel bilgi    içeren formları doldurabilirim Örneğin: Otel kayıt formuna isim, uyruk    ve adres yazmak gibi.","Kısa, basit notlar ve iletiler yazabilirim. Teşekkür    mektubu gibi çok kısa kişisel mektupları yazabilirim.",Bildik ya da ilgi alanıma giren    konularla bağlantılı bir metin yazabilirim. Deneyim ve    izlenimlerimi betimleyen kişisel mektuplar yazabilirim.,"İlgi    alanıma giren çok çeşitli konularda anlaşılır, ayrıntılı metinler yazabilirim. Belirli    bir bakış açısına destek vererek    ya da karşı çıkarak bilgi    sunan ve nedenler ileri süren    bir kopozisyon ya da rapor yazabilirim. Olayların    ve deneyimlerin benim için taşıdıkları önemi ön plana    çıkaran mektuplar yazabilirim."

FLE101 İngilizce A1-A2.1,-,FLE201 İngilizce CEF A1-A2.2,-
FLE102 İngilizce B1.1,FLE101-201,FLE202 İngilizce CEF B1.2,FLE101-201
FLE103 İngilizce B2.1,FLE102-202,FLE203 İngilizce CEF B2.2,FLE102-202
FLE105 İleri    Seviye İngilizce Yazılı Anlatım I,İngilizce B2 ve üstü seviye,FLE205 İleri Seviye İngilizce Yazılı Anlatım II,İngilizce B2 ve üstü seviye
FLE106 İleri    Seviye İngilizce Sözlü Anlatım I,İngilizce B2 ve üstü seviye,FLE206 İleri Seviye İngilizce Sözlü Anlatım II,İngilizce B2 ve üstü seviye
FLE107 TOEFL Hazırlık I,İngilizce B2 ve üstü seviye,FLE207 TOEFL Hazırlık II,İngilizce B2 ve üstü seviye
FLG101 Almanca A1.1,İngilizce B2 ve üstü seviye,FLG201 Almanca A1.2,İngilizce B2 ve üstü seviye
FLG102 Almanca A2.1,FLG 101-201,FLG202 Almanca A2.2,FLG 101-201
FLG103 Almanca B1.1,FLG 102-202,FLG203 Almanca B1.2,FLG 102-202
FLS101 İspanyolca A1-A2.1,İngilizce B2 ve üstü seviye,FLS201 İspanyolca A1-A2.2,İngilizce B2 ve üstü seviye
FLS102 İspanyolca B1.1,FLS 101-201,FLS202 İspanyolca B1.2,FLS 101-201
FLS103 İspanyolca B2.1,FLS 102-202,FLS203 İspanyolca B2.2,FLS 102-202
SEVİYE,A1,A2,B1,B2
"
ANLAMA
","
dinleme
","Benimle, ailemle ve yakın    çevremle ilgili tanıdık    sözcükleri ve çok temel kalıpları, yavaş ve    net konuşulduğunda anlayabilirim.","Beni doğrudan    ilgilendiren konularla ilişkili kalıpları ve çok sık kullanılan sözcükleri anlayabilirim.    (Örneğin; En temel kişisel ve ailevi bilgiler, alışveriş, yerel çevre,    meslek). Kısa, net,    basit ileti ve duyurulardaki    temel düşünceyi kavrayabilirim.","İş, okul, boş    zaman vb. ortamlarda sürekli    karşılaşılan bildik konulardaki net, standart    konuşmanın ana hatlarını anlayabilirim. Güncel olaylar ya da kişisel ilgi alanıma giren konularla    ilgili radyo ve televizyon programlarının    çoğunun ana    hatlarını yavaş ve net olduğunda anlayabilirim.","Güncel bir konu    olması koşuluyla uzun konuşma    ve sunumları anlayabilir, karmaşık tümcelerle yapılan tartışmaları takip edebilirim. Televizyon    haberlerini ve güncel    olaylara ilişkin programların çoğunu anlayabilirim.    Standart dilin kullanıldığı filmlerin çoğunu    anlayabilirim."
"
okuma
","Katalog, duyuru ya da afiş gibi    yazılı metinlerdeki bildik adları, sözcükleri ve çok basit tümceleri    anlayabilirim.","Kısa ve basit    metinleri okuyabilirim. İlanlar, kullanım    kılavuzları, mönüler ve zaman    çizelgeleri gibi basit günlük    metinlerdeki genel bilgileri    kavrayabilir ve kısa    kişisel mektupları anlayabilirim.","Meslekle ilgili ya da günlük dilde en sık kullanılan sözcükleri    içeren metinleri anlayabilirim. Kişisel    mektuplarda belirtilen olay, duygu ve dilekleri anlayabilirim.","Yazarların belirli    tutum ya da görüşü benimsedikleri,    güncel sorunlarla ilgili makaleleri ve    raporları okuyabilirim. Çağdaş    edebi düzyazıyı anlayabilirim. ."
"
KONUŞMA
","
diyalog
","Karşımdaki kişinin    söylediklerini daha yavaş bir konuşma hızında yinelemesi ve söylemek istediklerimi    oluşturmada bana yardımcı    olması koşuluyla, basit yoldan iletişim kurabilirim. O anki    gereksinime ya da    çok bildik konulara ilişkin alanlarda basit sorular sorabilir ve cevap verebilirim.",Bildik konular ve faaliyetler hakkında doğrudan    bilgi alışverişini gerektiren basit ve alışılmış işlerde    iletişim kurabilirim. Genellikle konuşmayı sürdürebilecek    kadar anlamasam da kısa sohbetlere    katılabilirim.,"Dilin konuşulduğu ülkede seyahat ederken    ortaya çıkabilecek bir çok durumla başa çıkabilirim. Bildik, ilgi alanıma    giren ya da günlük yaşamla ilgili (Örneğin; aile, hobi,    iş, yolculuk ve güncel olaylar gibi) konularda hazırlık yapmadan konuşmalara katılabilirim.","Öğrendiğim dili anadili    olarak konuşan kişilerle anlaşmayı    mümkün kılacak bir akıcılık    ve doğallıkla iletişim    kurabilirim. Bildik    konularlardaki tartışmalarda, kendi görüşlerimi açıklayıp destekleyerek    etkin bir rol oynayabilirim."
"
söz. ifade
",Yaşadığım yeri ve tanıdığım insanları betimlemek için basit kalıpları ve tümceleri kullanabilirim.,"Basit bir dille    ailemi ve diğer insanları, yaşam koşullarımı, eğitim geçmişimi ve son işimi betimlemek için bir dizi kalıp    ve tümceyi kullanabilirim.","Deneyimlerimi, hayallerimi, umutlarımı, isteklerimi ve olayları    betimlemek için çeşitli kalıpları yalın    bir yoldan birbirinebağlayabilirim.    Düşünce ve planlara ilişkin açıklamaları ve nedenleri kısaca sıralayabilirim. Bir öyküyü anlatabilirim,    bir kitap ya da filmin konusunu    aktarabilirim ve izlenimlerimi belirtebilirim.",İlgi    alanıma giren çeşitli konularda açık ve ayrıntılı bilgi    verebilirim. Çeşitli seçeneklerin olumlu ve olumsuz yanlarını ortaya    koyarak bir konu hakkında görüş bildirebilirim.
"
YAZMA
","
yazma
","Kısa ve basit tümcelerle kartpostal yazabilirim. Örneğin; Tatil    kartpostalıyla selam göndermek    gibi. Kişisel bilgi    içeren formları doldurabilirim Örneğin: Otel kayıt formuna isim, uyruk    ve adres yazmak gibi.","Kısa, basit notlar ve iletiler yazabilirim. Teşekkür    mektubu gibi çok kısa kişisel mektupları yazabilirim.",Bildik ya da ilgi alanıma giren    konularla bağlantılı bir metin yazabilirim. Deneyim ve    izlenimlerimi betimleyen kişisel mektuplar yazabilirim.,"İlgi    alanıma giren çok çeşitli konularda anlaşılır, ayrıntılı metinler yazabilirim. Belirli    bir bakış açısına destek vererek    ya da karşı çıkarak bilgi    sunan ve nedenler ileri süren    bir kopozisyon ya da rapor yazabilirim. Olayların    ve deneyimlerin benim için taşıdıkları önemi ön plana    çıkaran mektuplar yazabilirim."
